0,64,joint,9708095,0.4004955291748047,0.5332404375076294,96.30429577827454,5.636001825332642
1,64,joint,9708095,0.543877899646759,0.5720541477203369,94.16014361381531,5.6400017738342285
2,64,joint,9708095,0.589474081993103,0.6078821420669556,94.264000415802,5.647004127502441
3,64,joint,9708095,0.6162284016609192,0.631170392036438,94.2963330745697,5.637001276016235
4,64,joint,9708095,0.639266312122345,0.6532643437385559,94.25674176216125,5.634002447128296
5,64,joint,9708095,0.6585478186607361,0.6599323153495789,94.26102924346924,5.7130372524261475
6,64,joint,9708095,0.671934962272644,0.6671974658966064,92.99896121025085,5.540038347244263
7,64,joint,9708095,0.6803468465805054,0.646994411945343,92.92695951461792,5.533038854598999
8,64,joint,9708095,0.6923953294754028,0.6662022471427917,92.87009835243225,5.52903938293457
9,64,joint,9708095,0.7019661068916321,0.6612260937690735,92.78213596343994,5.544958829879761
10,64,joint,9708095,0.7111972570419312,0.6584395170211792,92.83313751220703,5.54396390914917
11,64,joint,9708095,0.7200687527656555,0.6974522471427917,92.76803660392761,5.532001256942749
12,64,joint,9708095,0.7237052321434021,0.6893908977508545,92.76783227920532,5.535001516342163
13,64,joint,9708095,0.732536792755127,0.665505588054657,92.76591181755066,5.5430052280426025
14,64,joint,9708095,0.7409486770629883,0.6865047812461853,92.791095495224,5.528038501739502
15,64,joint,9708095,0.7458839416503906,0.6992436051368713,92.79099559783936,5.5289998054504395
16,64,joint,9708095,0.7491008639335632,0.6761544346809387,92.82849431037903,5.5370073318481445
17,64,joint,9708095,0.7565736770629883,0.6997412443161011,92.73712038993835,5.533003091812134
18,64,joint,9708095,0.7621483206748962,0.6993431448936462,92.73706364631653,5.534007787704468
19,64,joint,9708095,0.7661844491958618,0.7011345624923706,92.7563898563385,5.535000562667847
20,64,joint,9708095,0.7717191576957703,0.6802348494529724,92.79451775550842,5.538038015365601
21,64,joint,9708095,0.775675356388092,0.6866043210029602,92.78506755828857,5.534963130950928
22,64,joint,9708095,0.7819293737411499,0.6934713125228882,92.78581619262695,5.537004709243774
23,64,joint,9708095,0.7843469977378845,0.6919785141944885,92.79267168045044,5.532037973403931
24,64,joint,9708095,0.7896019816398621,0.6944665312767029,92.84093761444092,5.541000843048096
25,64,joint,9708095,0.7910405993461609,0.6957603693008423,92.79945063591003,5.5340352058410645
26,64,joint,9708095,0.7978740334510803,0.699840784072876,92.86196184158325,5.536039590835571
27,64,joint,9708095,0.8014705777168274,0.6810310482978821,92.82308650016785,5.538999795913696
28,64,joint,9708095,0.8029691576957703,0.6817277073860168,92.79303359985352,5.537999868392944
29,64,joint,9708095,0.807265043258667,0.6996417045593262,92.81046271324158,5.5370354652404785
30,64,joint,9708095,0.8154371976852417,0.6974522471427917,92.78752708435059,5.544002056121826
